"","test_id","gene_id","gene","locus","sample_1","sample_2","status","value_1","value_2","log2.fold_change.","test_stat","p_value","q_value","significant"
"18832","XLOC_018832","XLOC_018832","Gfra4","chr2:130865367-130868824","P0","Ad","OK",0.83498,4.80315,2.52417,1.42132,0.00745,0.049747,"yes"
"18853","XLOC_018853","XLOC_018853","Gpcpd1","chr2:132354817-132413465","P0","Ad","OK",21.6056,108.158,2.32366,3.31047,5e-05,0.00106929,"yes"
"18937","XLOC_018937","XLOC_018937","Thbd","chr2:148230206-148233924","P0","Ad","OK",9.80538,35.9316,1.87361,3.70562,5e-05,0.00106929,"yes"
"18943","XLOC_018943","XLOC_018943","Cst3","chr2:148697457-148701428","P0","Ad","OK",251.389,815.078,1.69702,3.2516,5e-05,0.00106929,"yes"
"18962","XLOC_018962","XLOC_018962","2310001A20Rik","chr2:150408815-150435990","P0","Ad","OK",8.48128,32.5345,1.93962,3.19127,5e-05,0.00106929,"yes"
"18963","XLOC_018963","XLOC_018963","Acss1","chr2:150443840-150494671","P0","Ad","OK",9.53027,131.217,3.78329,4.39259,5e-05,0.00106929,"yes"
"19014","XLOC_019014","XLOC_019014","Pdrg1","chr2:152834625-152841163","P0","Ad","OK",34.6456,68.2779,0.978747,1.72811,0.00565,0.0414169,"yes"
"19024","XLOC_019024","XLOC_019024","Cdk5rap1","chr2:154161115-154198746","P0","Ad","OK",4.3078,11.5551,1.4235,2.08926,0.0015,0.0160274,"yes"
"19025","XLOC_019025","XLOC_019025","Snta1","chr2:154202048-154233835","P0","Ad","OK",33.1976,61.7727,0.89589,1.85432,0.00965,0.0584375,"no"
"19049","XLOC_019049","XLOC_019049","BC029722","chr2:155601077-155645162","P0","Ad","OK",8.56055,33.6442,1.97458,3.37473,1e-04,0.00193782,"yes"
"19127","XLOC_019127","XLOC_019127","Jph2","chr2:163161977-163223729","P0","Ad","OK",90.6698,220.22,1.28025,2.52075,0.00075,0.00956334,"yes"
"19129","XLOC_019129","XLOC_019129","Fitm2","chr2:163292114-163298647","P0","Ad","OK",11.4077,110.491,3.27585,6.46966,5e-05,0.00106929,"yes"
"19195","XLOC_019195","XLOC_019195","Znfx1","chr2:166861292-166891362","P0","Ad","OK",5.19668,12.1905,1.23009,2.09518,0.0042,0.0339697,"yes"
"19197","XLOC_019197","XLOC_019197","Gm14290","chr2:166924293-166927326","P0","Ad","OK",3.48579,11.0045,1.65854,2.21705,0.00185,0.0187275,"yes"
"19218","XLOC_019218","XLOC_019218","Atp9a","chr2:168459937-168567909","P0","Ad","OK",14.7995,48.3387,1.70763,2.58635,5e-05,0.00106929,"yes"
"19279","XLOC_019279","XLOC_019279","Gm4631","chr2:175147455-175163698","P0","Ad","OK",14.4063,31.9851,1.1507,2.13483,0.00295,0.0265761,"yes"
"19290","XLOC_019290","XLOC_019290","Gm8898","chr2:175918012-175930232","P0","Ad","OK",1.37449,5.15883,1.90815,2.22,0.0033,0.0286597,"yes"
"19296","XLOC_019296","XLOC_019296","Gm14435","chr2:176317756-176329924","P0","Ad","OK",5.09732,16.9874,1.73665,1.80901,0.00975,0.0587185,"no"
"19303","XLOC_019303","XLOC_019303","Gm14421","chr2:176838220-176841543","P0","Ad","OK",0.66365,5.22796,2.97775,2.56713,0.0051,0.0388861,"yes"
"19345","XLOC_019345","XLOC_019345","Eef1a2","chr2:180882357-180891719","P0","Ad","OK",228.449,1003.3,2.13481,3.93115,5e-05,0.00106929,"yes"
"19348","XLOC_019348","XLOC_019348","BC006779","chr2:180962319-180976732","P0","Ad","OK",1.62976,4.36078,1.41992,2.47736,0.00065,0.00858808,"yes"
"19370","XLOC_019370","XLOC_019370","Pkia","chr3:7366603-7445366","P0","Ad","OK",23.1071,83.8702,1.85982,3.79174,5e-05,0.00106929,"yes"
"19403","XLOC_019403","XLOC_019403","Mtfr1","chr3:19087326-19120817","P0","Ad","OK",11.149,22.5843,1.0184,1.91306,0.00405,0.0332665,"yes"
"19425","XLOC_019425","XLOC_019425","Nceh1","chr3:27081886-27183530","P0","Ad","OK",21.9803,76.3592,1.79659,3.51695,5e-05,0.00106929,"yes"
"19426","XLOC_019426","XLOC_019426","Tnfsf10","chr3:27215949-27241349","P0","Ad","OK",1.03939,3.22001,1.63133,2.08856,0.0042,0.0339697,"yes"
"19454","XLOC_019454","XLOC_019454","Mfn1","chr3:32428386-32478161","P0","Ad","OK",53.7541,151.089,1.49095,2.61892,5e-05,0.00106929,"yes"
"19456","XLOC_019456","XLOC_019456","Ndufb5","chr3:32607467-32650488","P0","Ad","OK",225.821,592.467,1.39156,2.26556,0.00125,0.0139747,"yes"
"19492","XLOC_019492","XLOC_019492","Intu","chr3:40430207-40508696","P0","Ad","OK",2.64384,7.81474,1.56356,2.61002,0.00015,0.00273203,"yes"
"19496","XLOC_019496","XLOC_019496","3110057O12Rik","chr3:40650891-40742060","P0","Ad","OK",11.0415,26.841,1.2815,1.98085,0.00715,0.0483559,"yes"
"19498","XLOC_019498","XLOC_019498","Larp1b","chr3:40754552-40781715","P0","Ad","OK",15.9613,44.162,1.46823,2.84488,0.00015,0.00273203,"yes"
"19549","XLOC_019549","XLOC_019549","Rnf13","chr3:57539992-57639347","P0","Ad","OK",12.09,33.4073,1.46635,2.78911,5e-05,0.00106929,"yes"
"19566","XLOC_019566","XLOC_019566","P2ry1","chr3:60806716-60812901","P0","Ad","OK",1.76171,17.6897,3.32786,4.63356,5e-05,0.00106929,"yes"
"19571","XLOC_019571","XLOC_019571","Mme","chr3:63099793-63186153","P0","Ad","OK",0.978012,7.5185,2.94252,3.68287,1e-04,0.00193782,"yes"
"19599","XLOC_019599","XLOC_019599","Schip1","chr3:67868863-68430404","P0","Ad","OK",50.9382,99.5183,0.966213,1.90707,0.007,0.0477038,"yes"
"19618","XLOC_019618","XLOC_019618","Gm10291","chr3:78721129-78722380","P0","Ad","OK",6.57801,18.3895,1.48316,2.09013,0.0066,0.0460126,"yes"
"19682","XLOC_019682","XLOC_019682","Ubqln4","chr3:88357637-88373647","P0","Ad","OK",16.5666,32.6854,0.980365,2.01074,0.0042,0.0339697,"yes"
"19729","XLOC_019729","XLOC_019729","Dennd4b","chr3:90069106-90084591","P0","Ad","OK",10.2266,20.3343,0.991596,1.23347,0.00825,0.0528111,"no"
"19807","XLOC_019807","XLOC_019807","Tmod4","chr3:94928397-94933131","P0","Ad","OK",1.67739,6.93804,2.04831,1.67191,0.00815,0.0524776,"no"
"19817","XLOC_019817","XLOC_019817","Ctss","chr3:95330707-95360325","P0","Ad","OK",3.91538,12.2655,1.64739,2.18795,0.0047,0.0368016,"yes"
"19822","XLOC_019822","XLOC_019822","Ensa","chr3:95428901-95436024","P0","Ad","OK",28.3518,62.6223,1.14324,2.24655,0.00125,0.0139747,"yes"
"19846","XLOC_019846","XLOC_019846","Hfe2","chr3:96329107-96333139","P0","Ad","OK",30.1925,159.789,2.40391,4.78745,5e-05,0.00106929,"yes"
"19916","XLOC_019916","XLOC_019916","Slc16a1","chr3:104442590-104462385","P0","Ad","OK",57.4948,121.492,1.07936,2.19924,0.00285,0.0258881,"yes"
"19922","XLOC_019922","XLOC_019922","Kcnd3","chr3:105244512-105476920","P0","Ad","OK",0.525346,5.0152,3.25497,1.5727,0.00295,0.0265761,"yes"
"19923","XLOC_019923","XLOC_019923","6530418L21Rik","chr3:105507516-105523760","P0","Ad","OK",5.932,14.7146,1.31065,2.16104,0.0028,0.0255644,"yes"
"19949","XLOC_019949","XLOC_019949","Amigo1","chr3:107989252-107995204","P0","Ad","OK",3.63398,8.87261,1.28781,2.14109,0.0015,0.0160274,"yes"
"19977","XLOC_019977","XLOC_019977","Dbt","chr3:116215987-116252894","P0","Ad","OK",15.2087,31.6621,1.05786,2.09394,0.0034,0.0292252,"yes"
"19997","XLOC_019997","XLOC_019997","F3","chr3:121426454-121437970","P0","Ad","OK",2.90487,12.4887,2.10408,2.60701,0.002,0.0198925,"yes"
"20081","XLOC_020081","XLOC_020081","Adh1","chr3:137923954-137969986","P0","Ad","OK",2.39691,10.1968,2.08887,2.0429,0.005,0.038453,"yes"
"20088","XLOC_020088","XLOC_020088","Eif4e","chr3:138189154-138220563","P0","Ad","OK",23.2495,58.8952,1.34095,2.67502,5e-05,0.00106929,"yes"
"20094","XLOC_020094","XLOC_020094","Gbp7","chr3:142193301-142213047","P0","Ad","OK",1.64046,3.93374,1.26181,1.96795,0.00675,0.04667,"yes"
"20095","XLOC_020095","XLOC_020095","Gbp3","chr3:142223015-142236173","P0","Ad","OK",0.870395,2.93718,1.75469,1.62428,0.0091,0.0564509,"no"
"20390","XLOC_020390","XLOC_020390","Kpna4","chr3:68871070-68931035","P0","Ad","OK",11.7362,24.813,1.08013,1.87143,0.00375,0.031363,"yes"
"20417","XLOC_020417","XLOC_020417","Etfdh","chr3:79407709-79432785","P0","Ad","OK",160.552,350.848,1.1278,2.05796,0.0022,0.021418,"yes"
"20419","XLOC_020419","XLOC_020419","Tmem144","chr3:79617069-79646584","P0","Ad","OK",7.84262,29.7565,1.9238,3.39327,5e-05,0.00106929,"yes"
"20459","XLOC_020459","XLOC_020459","Fcrls","chr3:87054679-87067660","P0","Ad","OK",1.21388,4.52444,1.89812,2.03051,0.0072,0.0486017,"yes"
"20479","XLOC_020479","XLOC_020479","Sema4a","chr3:88239880-88265104","P0","Ad","OK",0.404864,2.49799,2.62526,0.958244,5e-05,0.00106929,"yes"
"20493","XLOC_020493","XLOC_020493","Rusc1","chr3:88887902-88897285","P0","Ad","OK",2.74131,10.0189,1.86978,2.46584,0.00165,0.0171916,"yes"
"20510","XLOC_020510","XLOC_020510","Flad1,Lenep","chr3:89204909-89215792","P0","Ad","OK",16.5663,35.1384,1.0848,1.58296,0.00805,0.0520691,"no"
"20527","XLOC_020527","XLOC_020527","S100a1","chr3:90314955-90318314","P0","Ad","OK",208.779,755.98,1.85637,3.72061,5e-05,0.00106929,"yes"
"20611","XLOC_020611","XLOC_020611","Gm129","chr3:95675444-95695928","P0","Ad","OK",1.35146,10.2197,2.91876,1.94272,0.0015,0.0160274,"yes"
"20613","XLOC_020613","XLOC_020613","Car14","chr3:95697891-95708614","P0","Ad","OK",38.2907,101.159,1.40157,2.00412,0.00785,0.0512174,"no"
"20652","XLOC_020652","XLOC_020652","Pde4dip","chr3:97493746-97692630","P0","Ad","OK",63.0749,285.469,2.17819,3.54176,5e-05,0.00106929,"yes"
"20680","XLOC_020680","XLOC_020680","Fam46c","chr3:100255550-100293247","P0","Ad","OK",2.03391,6.98763,1.78055,2.70419,5e-05,0.00106929,"yes"
"20703","XLOC_020703","XLOC_020703","BC027582,Olfml3","chr3:103526144-103541924","P0","Ad","OK",4.16249,8.56,1.04016,1.75922,0.009,0.0560503,"no"
"20722","XLOC_020722","XLOC_020722","Atp5f1","chr3:105745615-105790341","P0","Ad","OK",238.879,497.586,1.05867,1.8914,0.00575,0.041509,"yes"
"20740","XLOC_020740","XLOC_020740","Csf1","chr3:107543965-107563387","P0","Ad","OK",5.35997,24.1128,2.1695,3.27484,5e-05,0.00106929,"yes"
"20742","XLOC_020742","XLOC_020742","Gstm7","chr3:107729251-107734735","P0","Ad","OK",12.5273,37.0449,1.5642,2.69021,0.00035,0.00529761,"yes"
"20744","XLOC_020744","XLOC_020744","Gstm2","chr3:107784619-107789371","P0","Ad","OK",19.1433,49.0104,1.35625,2.47978,0.00065,0.00858808,"yes"
"20745","XLOC_020745","XLOC_020745","Gstm1","chr3:107815172-107820891","P0","Ad","OK",24.0533,114.102,2.24602,4.1334,5e-05,0.00106929,"yes"
"20825","XLOC_020825","XLOC_020825","Myoz2","chr3:122709123-122737908","P0","Ad","OK",215.398,831.475,1.94867,3.67913,5e-05,0.00106929,"yes"
"20872","XLOC_020872","XLOC_020872","Gm2078,Mir1895","chr3:133618436-133925117","P0","Ad","OK",2.84064,370.107,7.02558,7.74799,5e-05,0.00106929,"yes"
"20874","XLOC_020874","XLOC_020874","Cisd2","chr3:135069375-135086889","P0","Ad","OK",15.0385,35.2785,1.23013,2.14608,0.00435,0.0348073,"yes"
"20896","XLOC_020896","XLOC_020896","Pdlim5","chr3:141903567-142058630","P0","Ad","OK",213.804,674.735,1.65804,2.9584,5e-05,0.00106929,"yes"
"20903","XLOC_020903","XLOC_020903","Sh3glb1","chr3:144347971-144383287","P0","Ad","OK",80.9082,161.107,0.993662,1.80319,0.0098,0.0588951,"no"
"20912","XLOC_020912","XLOC_020912","Cyr61","chr3:145309934-145312949","P0","Ad","OK",12.011,25.1099,1.0639,1.97753,0.005,0.038453,"yes"
"20932","XLOC_020932","XLOC_020932","Ptgfr","chr3:151461881-151500594","P0","Ad","OK",0.203003,3.09362,3.92972,1.29286,0.0037,0.0310726,"yes"
"20935","XLOC_020935","XLOC_020935","Dnajb4","chr3:151841474-151873243","P0","Ad","OK",23.0299,89.7441,1.96231,3.70649,5e-05,0.00106929,"yes"
"20949","XLOC_020949","XLOC_020949","Acadm","chr3:153585320-153607596","P0","Ad","OK",221.494,673.518,1.60445,2.86567,5e-05,0.00106929,"yes"
"21084","XLOC_021084","XLOC_021084","Coq3","chr4:21806819-21839309","P0","Ad","OK",12.5006,30.1794,1.27156,2.39174,6e-04,0.00810028,"yes"
"21138","XLOC_021138","XLOC_021138","Gm11942","chr4:33051738-33052247","P0","Ad","OK",31.4738,76.7447,1.28592,1.97863,0.0092,0.0568484,"no"
"21153","XLOC_021153","XLOC_021153","Gm12350","chr4:34433080-34433542","P0","Ad","OK",16.9097,78.6388,2.21739,3.39956,0.00805,0.0520691,"no"
"21239","XLOC_021239","XLOC_021239","Dnajb5","chr4:42962685-42972297","P0","Ad","OK",15.0602,45.4056,1.59213,2.64472,5e-05,0.00106929,"yes"
"21309","XLOC_021309","XLOC_021309","Nr4a3","chr4:48058024-48099319","P0","Ad","OK",0.798288,6.66407,3.06142,3.01972,0.00025,0.00406943,"yes"
"21314","XLOC_021314","XLOC_021314","Murc","chr4:48676385-48686374","P0","Ad","OK",17.9609,62.3879,1.7964,3.61489,5e-05,0.00106929,"yes"
"21349","XLOC_021349","XLOC_021349","Fsd1l","chr4:53644342-53719881","P0","Ad","OK",7.56123,26.2281,1.79442,2.31939,0.001,0.0118199,"yes"
"21351","XLOC_021351","XLOC_021351","Fktn","chr4:53726869-53778657","P0","Ad","OK",6.1994,14.0911,1.18458,1.31882,0.0035,0.0299043,"yes"
"21443","XLOC_021443","XLOC_021443","Atp6v1g1","chr4:63205805-63211784","P0","Ad","OK",36.7975,80.2566,1.12501,2.18896,0.00355,0.0301867,"yes"
"21444","XLOC_021444","XLOC_021444","6330416G13Rik","chr4:63219814-63247391","P0","Ad","OK",1.71088,6.74661,1.97942,1.97687,3e-04,0.00470584,"yes"
"21472","XLOC_021472","XLOC_021472","Gm11235","chr4:72203699-72204032","P0","Ad","OK",0,2.17717,Inf,NA,0.0075,0.0499404,"yes"
"21604","XLOC_021604","XLOC_021604","Gm12693","chr4:94602311-94602794","P0","Ad","OK",6.76212,25.051,1.88932,1.85124,0.00875,0.0548049,"no"
"21651","XLOC_021651","XLOC_021651","Ak4","chr4:101091881-101140376","P0","Ad","OK",4.65767,21.7332,2.22222,2.04113,0.004,0.032989,"yes"
"21668","XLOC_021668","XLOC_021668","Oma1","chr4:102986416-103044473","P0","Ad","OK",9.82227,21.0083,1.09683,1.64109,0.0091,0.0564509,"no"
"21678","XLOC_021678","XLOC_021678","Ppap2b","chr4:104829951-104905369","P0","Ad","OK",18.7222,47.9683,1.35733,2.78048,1e-04,0.00193782,"yes"
"21686","XLOC_021686","XLOC_021686","Usp24","chr4:105988817-106113927","P0","Ad","OK",8.94887,20.3166,1.18288,2.19344,8e-04,0.010048,"yes"
"21693","XLOC_021693","XLOC_021693","Cyb5rl","chr4:106739592-106760873","P0","Ad","OK",2.0508,8.2892,2.01505,1.87028,6e-04,0.00810028,"yes"
"21724","XLOC_021724","XLOC_021724","Nrd1","chr4:108673259-108874877","P0","Ad","OK",33.8137,70.2453,1.05479,1.36737,0.0097,0.0585908,"no"
"21751","XLOC_021751","XLOC_021751","Gm12824","chr4:114079328-114287703","P0","Ad","OK",4.99488,30.2712,2.59942,5.11269,5e-05,0.00106929,"yes"
"21774","XLOC_021774","XLOC_021774","Atpaf1","chr4:115457416-115495260","P0","Ad","OK",16.6966,47.4528,1.50694,2.43542,0.00065,0.00858808,"yes"
"21888","XLOC_021888","XLOC_021888","Nt5c1a","chr4:122878746-122893518","P0","Ad","OK",4.0743,17.1082,2.07007,2.76629,6e-04,0.00810028,"yes"
"21931","XLOC_021931","XLOC_021931","Stk40","chr4:125781200-125818273","P0","Ad","OK",9.5924,36.7948,1.93954,3.64493,5e-05,0.00106929,"yes"
"21941","XLOC_021941","XLOC_021941","5730409E04Rik","chr4:126287061-126291615","P0","Ad","OK",3.412,7.96515,1.22308,1.93621,0.00825,0.0528111,"no"
"21952","XLOC_021952","XLOC_021952","BC003266","chr4:126921027-126925053","P0","Ad","OK",15.8715,41.7065,1.39383,2.41504,0.0015,0.0160274,"yes"
"21968","XLOC_021968","XLOC_021968","Fndc5","chr4:128814242-128821837","P0","Ad","OK",52.3481,246.679,2.23643,4.41433,5e-05,0.00106929,"yes"
"21990","XLOC_021990","XLOC_021990","Fabp3","chr4:129985405-130037190","P0","Ad","OK",973.201,2069.12,1.08821,1.91778,0.00755,0.0501561,"no"
"22000","XLOC_022000","XLOC_022000","Laptm5","chr4:130469039-130492056","P0","Ad","OK",5.3932,12.8731,1.25515,1.57573,0.0037,0.0310726,"yes"
"22078","XLOC_022078","XLOC_022078","Asap3","chr4:135762279-135801131","P0","Ad","OK",0.938606,5.2886,2.49429,3.43428,1e-04,0.00193782,"yes"
"22079","XLOC_022079","XLOC_022079","Tcea3","chr4:135803643-135830813","P0","Ad","OK",18.8173,44.8389,1.25269,2.45134,8e-04,0.010048,"yes"
"22118","XLOC_022118","XLOC_022118","Akr7a5","chr4:138866658-138874341","P0","Ad","OK",16.3813,39.1577,1.25725,2.25492,0.00155,0.0164383,"yes"
"22125","XLOC_022125","XLOC_022125","Aldh4a1","chr4:139178780-139205605","P0","Ad","OK",9.67201,53.2161,2.45998,4.89749,5e-05,0.00106929,"yes"
"22143","XLOC_022143","XLOC_022143","Sdhb","chr4:140517117-140535108","P0","Ad","OK",288.048,818.372,1.50645,2.92635,0.00015,0.00273203,"yes"
"22151","XLOC_022151","XLOC_022151","Arhgef19","chr4:140795489-140813479","P0","Ad","OK",0.357247,4.93925,3.7893,0.999019,3e-04,0.00470584,"yes"
"22206","XLOC_022206","XLOC_022206","Dhrs3","chr4:144482729-144518112","P0","Ad","OK",11.5183,36.4389,1.66156,2.57727,0.00045,0.00654015,"yes"
"22280","XLOC_022280","XLOC_022280","Dffa","chr4:148478254-148494756","P0","Ad","OK",11.7756,24.0845,1.0323,1.87969,0.0051,0.0388861,"yes"
"22290","XLOC_022290","XLOC_022290","Clstn1","chr4:148960576-149023008","P0","Ad","OK",10.97,22.5306,1.03833,2.0978,0.0023,0.0221194,"yes"
"22297","XLOC_022297","XLOC_022297","Gpr157","chr4:149461473-149480036","P0","Ad","OK",8.07091,21.8796,1.43879,2.83918,2e-04,0.00339928,"yes"
"22306","XLOC_022306","XLOC_022306","Errfi1","chr4:150199841-150243001","P0","Ad","OK",5.6424,16.1267,1.51507,2.58448,0.00045,0.00654015,"yes"
"22313","XLOC_022313","XLOC_022313","Klhl21","chr4:151382911-151391789","P0","Ad","OK",17.7791,47.7871,1.42644,2.92301,5e-05,0.00106929,"yes"
"22318","XLOC_022318","XLOC_022318","Acot7","chr4:151552242-151645964","P0","Ad","OK",24.2692,46.8458,0.948791,1.84063,0.0089,0.0555733,"no"
"22331","XLOC_022331","XLOC_022331","BC046331","chr4:153349302-153382841","P0","Ad","OK",7.36632,15.4188,1.06568,1.67286,0.0078,0.0511018,"no"
"22345","XLOC_022345","XLOC_022345","Pank4","chr4:154338231-154355047","P0","Ad","OK",13.5215,28.6618,1.08388,1.91626,0.00565,0.0414169,"yes"
"22352","XLOC_022352","XLOC_022352","Tmem52","chr4:154843222-154844966","P0","Ad","OK",0,1.98425,Inf,NA,5e-05,0.00106929,"yes"
"22382","XLOC_022382","XLOC_022382","2310042D19Rik","chr4:155590035-155595416","P0","Ad","OK",29.6162,135.005,2.18855,4.43542,5e-05,0.00106929,"yes"
"22416","XLOC_022416","XLOC_022416","Car8","chr4:8070513-8166188","P0","Ad","OK",2.28928,6.25627,1.45041,2.19981,0.00335,0.0289703,"yes"
"22455","XLOC_022455","XLOC_022455","Otud6b","chr4:14736644-14753734","P0","Ad","OK",13.3592,34.8629,1.38386,2.66817,2e-04,0.00339928,"yes"
"22461","XLOC_022461","XLOC_022461","Decr1","chr4:15844386-15872654","P0","Ad","OK",59.995,161.446,1.42813,2.72838,1e-04,0.00193782,"yes"
"22482","XLOC_022482","XLOC_022482","Wwp1","chr4:19502308-19636140","P0","Ad","OK",9.98108,23.9759,1.26432,2.10927,0.0036,0.0304482,"yes"
"22539","XLOC_022539","XLOC_022539","Pm20d2","chr4:33261204-33276712","P0","Ad","OK",4.7978,27.5963,2.52403,3.46636,5e-05,0.00106929,"yes"
"22577","XLOC_022577","XLOC_022577","Ndufb6","chr4:40206633-40226454","P0","Ad","OK",146.019,380.366,1.38123,2.40804,0.00105,0.0122183,"yes"
"22603","XLOC_022603","XLOC_022603","AI464131","chr4:41442636-41450109","P0","Ad","OK",7.77854,19.2581,1.30789,2.53819,0.00025,0.00406943,"yes"
"22680","XLOC_022680","XLOC_022680","Tomm5","chr4:45118079-45120986","P0","Ad","OK",49.8786,208.839,2.0659,3.94292,5e-05,0.00106929,"yes"
"22718","XLOC_022718","XLOC_022718","Mrpl50","chr4:49525467-49533965","P0","Ad","OK",16.3005,38.1094,1.22523,2.35237,0.00165,0.0171916,"yes"
"22771","XLOC_022771","XLOC_022771","Ptpn3","chr4:57203712-57320177","P0","Ad","OK",1.75764,11.5654,2.7181,3.24137,5e-05,0.00106929,"yes"
"22787","XLOC_022787","XLOC_022787","AI314180","chr4:58811782-58925621","P0","Ad","OK",26.2024,65.0469,1.31178,2.17377,0.00095,0.0114184,"yes"
"22876","XLOC_022876","XLOC_022876","2310002L09Rik","chr4:73585274-73596750","P0","Ad","OK",0.655004,30.7203,5.55154,4.3209,0.00125,0.0139747,"yes"
"23082","XLOC_023082","XLOC_023082","Mrpl37","chr4:106728478-106739473","P0","Ad","OK",28.1837,71.5335,1.34376,2.60559,0.00035,0.00529761,"yes"
"23094","XLOC_023094","XLOC_023094","Cpt2","chr4:107576585-107596215","P0","Ad","OK",46.2295,139.677,1.59521,2.49547,0.00015,0.00273203,"yes"
"23097","XLOC_023097","XLOC_023097","Scp2","chr4:107716443-107817603","P0","Ad","OK",34.4472,147.802,2.10121,3.32846,5e-05,0.00106929,"yes"
"23099","XLOC_023099","XLOC_023099","Zyg11b","chr4:107902328-107973701","P0","Ad","OK",10.0084,18.9907,0.924087,1.72601,0.00875,0.0548049,"no"
"23161","XLOC_023161","XLOC_023161","Cyp4b1","chr4:115297302-115320322","P0","Ad","OK",2.25719,12.7306,2.49569,2.93924,0.00055,0.00757606,"yes"
"23166","XLOC_023166","XLOC_023166","Uqcrh","chr4:115739569-115747676","P0","Ad","OK",512.451,998.207,0.961924,1.85407,0.00965,0.0584375,"no"
"23176","XLOC_023176","XLOC_023176","Mmachc","chr4:116374883-116381011","P0","Ad","OK",17.0822,45.5073,1.4136,2.29992,0.0031,0.0274756,"yes"
"23205","XLOC_023205","XLOC_023205","Ipo13","chr4:117567090-117587604","P0","Ad","OK",16.0992,34.9626,1.11883,1.46547,0.008,0.0518163,"no"
"23259","XLOC_023259","XLOC_023259","Smap2","chr4:120640921-120689852","P0","Ad","OK",11.1329,22.5432,1.01786,1.9603,0.00545,0.0405561,"yes"
"23286","XLOC_023286","XLOC_023286","Ndufs5","chr4:123389952-123395445","P0","Ad","OK",119.776,349.084,1.54323,2.92351,1e-04,0.00193782,"yes"
"23308","XLOC_023308","XLOC_023308","Zc3h12a","chr4:124795666-124805084","P0","Ad","OK",0.719485,3.40657,2.24328,2.09678,0.00245,0.0231555,"yes"
"23419","XLOC_023419","XLOC_023419","Wdtc1","chr4:132848373-132909396","P0","Ad","OK",16.8085,32.7708,0.96322,1.99243,0.00425,0.0342574,"yes"
"23447","XLOC_023447","XLOC_023447","Extl1","chr4:133912286-133939765","P0","Ad","OK",6.79526,26.4657,1.96152,2.81779,5e-05,0.00106929,"yes"
"23483","XLOC_023483","XLOC_023483","C1qb","chr4:136436043-136442102","P0","Ad","OK",8.62011,40.6054,2.23589,3.48227,5e-05,0.00106929,"yes"
"23484","XLOC_023484","XLOC_023484","C1qc","chr4:136445718-136448980","P0","Ad","OK",5.77521,38.9811,2.75483,4.0802,5e-05,0.00106929,"yes"
"23485","XLOC_023485","XLOC_023485","C1qa","chr4:136451831-136454718","P0","Ad","OK",10.3675,66.6702,2.68497,4.53888,5e-05,0.00106929,"yes"
"23503","XLOC_023503","XLOC_023503","Pink1","chr4:137869323-137882222","P0","Ad","OK",75.1857,228.092,1.60108,3.1849,5e-05,0.00106929,"yes"
"23508","XLOC_023508","XLOC_023508","Ubxn10","chr4:138265751-138302047","P0","Ad","OK",0.190123,1.23249,2.69657,1.32402,0.00775,0.0509618,"no"
"23515","XLOC_023515","XLOC_023515","Nbl1","chr4:138638198-138648908","P0","Ad","OK",4.36046,12.9094,1.56588,1.80636,0.0046,0.0362578,"yes"
"23544","XLOC_023544","XLOC_023544","Fblim1","chr4:141131976-141162011","P0","Ad","OK",26.8101,155.375,2.5349,3.87612,5e-05,0.00106929,"yes"
"23545","XLOC_023545","XLOC_023545","Tmem82","chr4:141169290-141174548","P0","Ad","OK",1.39577,8.31021,2.57382,3.0741,0.00065,0.00858808,"yes"
"23546","XLOC_023546","XLOC_023546","Slc25a34","chr4:141174738-141179736","P0","Ad","OK",7.00206,76.5476,3.45051,6.53135,5e-05,0.00106929,"yes"
"23547","XLOC_023547","XLOC_023547","Plekhm2","chr4:141181648-141220814","P0","Ad","OK",16.7573,44.4989,1.40898,1.98234,1e-04,0.00193782,"yes"
"23549","XLOC_023549","XLOC_023549","Dnajc16","chr4:141316103-141346846","P0","Ad","OK",6.03433,12.4316,1.04275,2.01165,0.003,0.0269244,"yes"
"23634","XLOC_023634","XLOC_023634","Mfn2","chr4:147247707-147278813","P0","Ad","OK",137.797,312.98,1.18353,2.06179,0.00195,0.0194904,"yes"
"23642","XLOC_023642","XLOC_023642","Fbxo6","chr4:147519824-147526249","P0","Ad","OK",6.72041,26.5871,1.98411,2.86825,3e-04,0.00470584,"yes"
"23661","XLOC_023661","XLOC_023661","Rbp7","chr4:148823795-148829087","P0","Ad","OK",19.6942,44.9819,1.19157,2.02757,0.00695,0.0475223,"yes"
"23667","XLOC_023667","XLOC_023667","Slc25a33","chr4:149118144-149148386","P0","Ad","OK",2.2647,10.2207,2.1741,2.59033,0.00195,0.0194904,"yes"
"23712","XLOC_023712","XLOC_023712","2810405K02Rik","chr4:154230308-154273244","P0","Ad","OK",21.0658,85.0707,2.01376,3.31454,5e-05,0.00106929,"yes"
"23730","XLOC_023730","XLOC_023730","Vwa1","chr4:155135286-155150270","P0","Ad","OK",1.74906,5.73029,1.71203,2.19829,0.00495,0.0382544,"yes"
"23772","XLOC_023772","XLOC_023772","Steap4","chr5:7960471-7982213","P0","Ad","OK",3.23377,10.5633,1.70777,2.62622,5e-04,0.00709313,"yes"
"23779","XLOC_023779","XLOC_023779","Abcb4","chr5:8893716-8959225","P0","Ad","OK",0.666728,8.8394,3.72878,2.77817,5e-05,0.00106929,"yes"
